,id,facebook_id,page_name,page_type
20416,20416,157124546943,International Delight,0
20417,20417,381872468519171,Edio Lopes,2
20418,20418,289417257806087,PSD Singapore,1
20419,20419,106412092745992,Triumph,0
20420,20420,442820962412810,The Newsroom,3
20421,20421,351077998246018,Turkish Airlines,0
20422,20422,180702755678479,Southern District Police,1
20423,20423,77633874192,ING DIRECT Italia,0
20424,20424,1463493413938904,Dunkin' Donuts,0
20425,20425,320278647990553,Tommy Muñoz,0
20426,20426,351694621698331,Dr Liam Fox,2
20427,20427,241841579288866,Margarita Alfaro Aranguren,2
20428,20428,2045892168968487,TVBS 國民大會,3
20429,20429,44667365674,"Experience Kissimmee, Florida",0
20430,20430,269021210937,LOT Polish Airlines,0
20431,20431,94597736762,Abarth,0
20432,20432,944978585512262,Kanaval Nasyonal Ayiti,1
20433,20433,113826658642247,Colorado National Guard,1
20434,20434,1201131073300808,Tot o res,3
20435,20435,120129251657,US Army Recruiting Command (USAREC),1
20436,20436,244075915594,Hellmann's,0
20437,20437,276907439024459,Nike Japan (ナイキ),0
20438,20438,374562535958862,Deputado Marcos Rogério,2
20439,20439,360719903059,Sarah Henderson MP,2
20440,20440,207052656513,Kane County Sheriff's Office,1
20441,20441,159580370757975,European Union in Belarus,1
20442,20442,126360456507,Matthias Hauer,2
20443,20443,6398011739,The Princeton Review - College and Beyond,0
20444,20444,1620614304885094,Préfet de l'Aveyron,1
20445,20445,775785649203560,Australia in Laos,1
20446,20446,274019314025,austrian cultural forum london,1
20447,20447,5910423916,The Hills,3
20448,20448,529656193739118,Amuse inc.,0
20449,20449,45616654703,America's News Headquarters,3
20450,20450,408327562984,Richard Burden MP,2
20451,20451,178442508884215,Martin Sonneborn,2
20452,20452,212371088796021,საქართველოს რეგიონული განვითარებისა და ინფრასტრუქტურის სამინისტრო,1
20453,20453,697413566998249,Nok Air Myanmar,0
20454,20454,113965332031870,Kolumbien.Reise,0
20455,20455,118846081489301,Sport Zone,0
20456,20456,439444026222979,The Jason Show,3
20457,20457,417305028389253,Home Chef,0
20458,20458,172154416195975,"Ministry of Finance, Government of India",1
20459,20459,205032515976,Discovery Impact,3
20460,20460,705937196181897,Tribunal Regional Eleitoral do Rio de Janeiro - TRE-RJ,1
20461,20461,1754395011508618,"Department of Medical Education, Government Of Uttarakhand",1
20462,20462,153881941332375,Assemblée nationale,1
20463,20463,123364627704204,Comuna 8 de Buenos Aires,1
20464,20464,116479241742738,Avianca Brasil,0
20465,20465,186915875221,United States Army Field Artillery School,1
20466,20466,211095382256023,"Mars, Incorporated",0
20467,20467,144618992232862,SKY,0
20468,20468,261761193863585,Ambassade de France au Laos / ສະຖານທູດຝຣັ່ງ ປະຈຳ ສປປ ລາວ,1
20469,20469,168105798050,Redfoot Shoes,0
20470,20470,401846167974,Transport and Infrastructure in Canada,1
20471,20471,220971861338540,Maggie Chapman,2
20472,20472,118743361971,GIORDANO,0
20473,20473,234937376565685,McDonald's Romania,0
20474,20474,301701851577,Fendi,0
20475,20475,282821028473281,Le Juste Prix (Officiel),3
20476,20476,155805774440904,Los Americans,3
20477,20477,565722786818508,Elizeu Dionizio,2
20478,20478,585862021507535,Vittorio Ferraresi,2
20479,20479,399010763499991,Oates,0
20480,20480,187402891356633,"City of West Allis, WI Government",1
20481,20481,178168275528158,Secretaría General Iberoamericana (SEGIB),1
20482,20482,654079681358304,David Bernier,2
20483,20483,1403628476556857,Voorhees Police Department,1
20484,20484,191017970161,The Popcorn Factory,0
20485,20485,433095953410548,אריה מכלוף דרעי Arye Machlouf Dery,2
20486,20486,293716057450997,Burn Energy,0
20487,20487,220337588031914,Embajada del Paraguay en España,1
20488,20488,461713630554622,Sharon Claydon MP,2
20489,20489,106245416086016,Family Dollar,0
20490,20490,412218235546115,徐巧芯,2
20491,20491,96286403078,iHeartDogs.com,0
20492,20492,316312138393345,T.C. Almatı Başkonsolosluğu,1
20493,20493,190557490965001,대한민국 통계청,1
20494,20494,679025138919951,José Narro Robles,2
20495,20495,134919126580312,US National Weather Service Brownsville/Rio Grande Valley Texas,1
20496,20496,156475124245,SanDisk,0
20497,20497,113414962265,City of Denton Police Department,1
20498,20498,450712981662234,Markus Ferber,2
20499,20499,1178319335516699,Diane Finley,2
20500,20500,1557612991155692,Embajada de Alemania Madrid,1
20501,20501,186429008415,Claude Cousineau,2
20502,20502,212873822399010,Embassy of Switzerland in the Republic of Korea,1
20503,20503,142351955786843,公視影集粉絲團,3
20504,20504,143683938853,Nestle Toll House,0
20505,20505,198891070139569,Fairfax County Disabilities,1
20506,20506,314120095328810,Ambasada Niemiec,1
20507,20507,278790475541037,Mad Money,3
20508,20508,539035822778926,tvN 쿨까당,3
20509,20509,1243578469050928,Office of the Privacy Commissioner of Canada,1
20510,20510,116012935085151,Bruce Notley-Smith MP,2
20511,20511,136338859747904,Max Factor,0
20512,20512,201005189950017,"Village of Elk Grove, Illinois",1
20513,20513,441610782632514,USAID Zambia,1
20514,20514,200641436615664,L'OCCITANE en Provence,0
20515,20515,267033910110792,Ambassade du Canada au Mexique,1
20516,20516,55482772043,Glee,3
20517,20517,23587514958,City of Philadelphia Government,1
20518,20518,246228768778834,La Villita,0
20519,20519,196695590365779,Kaufland Karriere,0
20520,20520,622181351156309,Bandaru Dattatreya,2
20521,20521,493236890757721,Paolo Nicolò Romano,2
20522,20522,273781809343070,Jasbir Sandhu,2
20523,20523,378866075560546,Aspirina Forte,0
20524,20524,1414041015544423,Every.Simpsons.Ever,3
20525,20525,267941043392957,Isabelle Attard,2
20526,20526,235147283196528,Christi Craddick,2
20527,20527,703161869724276,Danmarks Ambassade i Norge,1
20528,20528,240383372683895,Renato Casagrande,2
20529,20529,27285497620,Super 8,0
20530,20530,224180887612029,Norwegian,0
20531,20531,164239157095047,ｄメニュー（ＮＴＴドコモ）,0
20532,20532,397851683596055,Konrad Mizzi,2
20533,20533,335544036485779,經濟部,1
20534,20534,116382952087,Pizza Pizza,0
20535,20535,1463959250528922,Gap,0
20536,20536,208135282556015,Papas Sabritas,0
20537,20537,313241345387165,DATAPREV,1
20538,20538,53511187102,Illinois Senate Democratic Caucus,1
20539,20539,117453374941855,Fort Riley Off-Post Housing Services Office,1
20540,20540,117913258224288,HotelsCombined.com,0
20541,20541,16377244321,Army ROTC - Santa Clara University,1
20542,20542,53810387822,Volker Bouffier,2
20543,20543,10150136203045543,Extreme Makeover Home Edition,3
20544,20544,301127620029099,Roosevelt Skerrit,2
20545,20545,448598895276,Happy Day,3
20546,20546,182742568494417,საქართველოს შინაგან საქმეთა სამინისტრო / Ministry of Internal Affairs of Georgia,1
20547,20547,148350708673202,대한민국 해양수산부,1
20548,20548,273595199515317,Bank of India,0
20549,20549,318503670217,Lifestyle Stores,0
20550,20550,202282699383,Jersey Shore,3
20551,20551,310501919025852,"Iowa State Army ROTC, Cyclone Battalion",1
20552,20552,1691605701094077,Ruth Smeeth,2
20553,20553,38333246149,OiSTER,0
20554,20554,552160774843078,JTBC 예능페이지,3
20555,20555,838915199462093,Carlos Moedas,2
20556,20556,778443008895694,Chris Hayes MP,2
20557,20557,323829204314840,Volvic UK & Ire,0
20558,20558,1516623735220953,Vodafone Careers,0
20559,20559,499937583426266,Ready,1
20560,20560,244573842264527,Consulat Général de la Republique D'Haiti à New York,1
20561,20561,146762312182493,Oh Happy Day,3
20562,20562,6766783198,John Carter,2
20563,20563,1697477733852965,Jörg Nobis,2
20564,20564,412673932126949,L'Oréal Talent,0
20565,20565,72002497258,Thierry Mariani,2
20566,20566,114983778559783,European Commission Representation in Ireland,1
20567,20567,115223075220205,Fairfax County Environment,1
20568,20568,129107250440944,Comuna 1 de Buenos Aires,1
20569,20569,212200155572977,Australian Building Codes Board (ABCB),1
20570,20570,1442992899281364,Embassy of Canada to Paraguay,1
20571,20571,298127446960893,Luciana Santos,2
20572,20572,244418625661695,BBVA Bancomer,0
20573,20573,203081743488,Bateel International,0
20574,20574,118232443651,South Carolina Department of Archives and History,1
20575,20575,760323587369736,Navy Ombudsman At Large,1
20576,20576,578604215560969,Martina Werner,2
20577,20577,696741243775760,Chris Hipkins MP,2
20578,20578,701549873261329,CRTC - Canadian Radio-television and Telecommunications Commission,1
20579,20579,461155170577170,Daniel Bacquelaine,2
20580,20580,61929745179,tele.ring,0
20581,20581,281342982023970,Kerstin Schreyer,2
20582,20582,100140296694563,Ancient Aliens,3
20583,20583,8534485796,George Galloway,2
20584,20584,126495907375910,Great Day SA,3
20585,20585,425868594178855,Utah Department of Corrections,1
20586,20586,80248171305,Fort Riley,1
20587,20587,130050507008811,James Kern III,2
20588,20588,195035287186222,MADtv,3
20589,20589,669129399855921,Enrique Calvet Chambon,2
20590,20590,147894618876725,Liam Byrne,2
20591,20591,235397899938619,Bancos Aval,0
20592,20592,61263506236,Royal Canadian Air Force,1
20593,20593,128961933798206,Visit Malta,0
20594,20594,130423597034303,Borys Budka,2
20595,20595,21601839939,Giant Eagle,0
20596,20596,333296680037188,Star Trek Continues,3
20597,20597,483471921769289,Jens Gieseke,2
20598,20598,955147167853386,Senator Iris Y. Martinez,1
20599,20599,195468417166156,Muhamad Faisal Abdul Manap,2
20600,20600,34245372756,Balthasar Glättli,2
20601,20601,180370618706774,Embassy of Denmark in Croatia,1
20602,20602,629689387051864,Those Who Kill,3
20603,20603,271689652955993,Valeria Fedeli,2
20604,20604,590782714342236,NOAA Ship Henry Bigelow,1
20605,20605,124711857573418,Beeline Uzbekistan,0
20606,20606,620336851315560,Australian Maritime Safety Authority - AMSA,1
20607,20607,8220633961,Ticketmaster Australia,0
20608,20608,174502449245037,Elgiganten DK,0
20609,20609,141676752595822,Rick and Morty,3
20610,20610,263994270346096,Sebile Innovative Fishing,0
20611,20611,158322667547512,Club Med (クラブメッド),0
20612,20612,496025893792633,Naturalizer Chile,0
20613,20613,431488906940906,"India in Sri Lanka, Consulate General of India, Jaffna",1
20614,20614,231109580417919,Frank Kupfer,2
20615,20615,1460940484119033,Embassy of Belgium in Helsinki,1
20616,20616,433584980159364,Demakijaż - talk show,3
20617,20617,143504445664134,Christian Lindner,2
20618,20618,589484077738887,Jorge Álvarez Máynez,2
20619,20619,356382154550156,e.on,0
20620,20620,139213969484687,대한민국 정부,1
20621,20621,151375774935952,CECOM,1
20622,20622,69419789202,Imagine FM,0
20623,20623,241810839169939,Danimals,0
20624,20624,785196888157078,Aaron Harper MP,2
20625,20625,182198321867671,NSW Ambulance,1
20626,20626,184810007449,NESCAFÉ Dolce Gusto Belgilux,0
20627,20627,204164662946715,adidas TERREX,0
20628,20628,153737227172,Victoria's Secret Fashion Show,3
20629,20629,219370601507751,Victor Hermosillo,2
20630,20630,344056392444844,HAPPYish,3
20631,20631,100151460031406,Let's dance i TV4,3
20632,20632,256261011073971,US National Weather Service Philadelphia/Mount Holly,1
20633,20633,8625520535,Overstock,0
20634,20634,546851998788534,Helder Salomão,2
20635,20635,775818302465865,Anne McLaughlin- SNP candidate for Glasgow North East,2
20636,20636,363599830408653,Mirella Liuzzi - Portavoce M5S,2
20637,20637,360528603966395,Thiago Peixoto,2
20638,20638,5585759167,Newegg,0
20639,20639,26024405952,Volkswagen,0
20640,20640,700577889971139,PENNY,0
20641,20641,126390330715076,Granada Reports,3
20642,20642,1386154698276001,Forever,3
20643,20643,177477184460,OshKosh B'gosh,0
20644,20644,220226118057122,Tsahal-Armée de Défense d'Israël,1
20645,20645,122162921154718,Superintendencia de Notariado y Registro de Colombia,1
20646,20646,211979362167761,U.S. Indian Affairs,1
20647,20647,422119631223971,Hyde County Emergency Services Department,1
20648,20648,155472487967700,Lenovo Maghreb,0
20649,20649,408033496001493,The Expanse,3
20650,20650,200586016648150,Port Louisa National Wildlife Refuge,1
20651,20651,245457632226269,Chapel Next Fort Hood,1
20652,20652,382486038571999,Björn Franken,2
20653,20653,282454518752,JMRC,1
20654,20654,207425935961059,Triumph,0
20655,20655,335587379833828,NASA Meteor Watch,1
20656,20656,580216935345125,Matt Carthy,2
20657,20657,352179454864359,Crocs,0
20658,20658,467975896624106,Kedutaan Besar Kanada untuk Indonesia dan Timor Leste,1
20659,20659,182570165173415,Czech Airlines,0
20660,20660,331636230253548,Österreichisches Außenministerium,1
20661,20661,280890418653006,Kia Motors – Iraq(NIM),0
20662,20662,205663176289275,Dr. Klaus-Peter Schulze,2
20663,20663,179653538737148,DC Cupcakes,3
20664,20664,79647730686,Axel Knoerig,2
20665,20665,253837301443592,Sallai Róbert Benedek,2
20666,20666,353449991465993,高雄市政府警察局,1
20667,20667,108175748106,Duncan Hines,0
20668,20668,278870944782,Telia Sverige,0
20669,20669,119285948148751,Barclays Bank of Kenya,0
20670,20670,146726768733200,Helen Jones MP,2
20671,20671,374207912668181,Selon l'opinion comique,3
20672,20672,296245663755291,"צה""ל - צבא ההגנה לישראל",1
20673,20673,719061008182302,OGP România,1
20674,20674,1457463871204387,Pittiplatsch,3
20675,20675,165291693567021,Axel Voss,2
20676,20676,382118358091,Layla Moran,2
20677,20677,221726544555063,Jutahy Magalhães Jr.,2
20678,20678,269499516513342,Disney On Ice,0
20679,20679,133737666673845,Nigel Farage,2
20680,20680,142069415836854,Volkswagen,0
20681,20681,791437414231111,Sea-Doo,0
20682,20682,291982054190156,União Europeia em Angola / European Union in Angola,1
20683,20683,100156143430737,Tigo Tchad,0
20684,20684,179513125974,WCCB News Edge,3
20685,20685,50818837595,TELMORE,0
20686,20686,428971707198556,張慶忠,2
20687,20687,645887785430110,BlaBlaCar,0
20688,20688,140158252674143,Livgardet,1
20689,20689,203525053017188,Tigo Tanzania,0
20690,20690,322648641229329,Velvet,3
20691,20691,1538132593142893,Alister Henskens - Liberal Member for Ku ring gai,2
20692,20692,124201000954990,대한민국 통일부,1
20693,20693,80593611889,State Farm,0
20694,20694,163903596981363,General Mills,0
20695,20695,795153663847541,Embassy of Canada to Germany,1
20696,20696,131414496898167,National Council on Disability,1
20697,20697,15351475322,Cathy McMorris Rodgers,2
20698,20698,223933564316808,[N.A!] La NAtura in tasca,0
20699,20699,871987999582060,Préfète des Hautes-Alpes,1
20700,20700,121549478551,U.S. Army Combined Arms Center,1
20701,20701,771003019685005,Pilipinas Got Talent,3
20702,20702,160506187403861,Fiston,3
20703,20703,144611498912911,Israël en Belgique - Israël in België,1
20704,20704,112103412148078,Bill Green's Maine,3
20705,20705,1141793965862038,Consulado Argentino en Maldonado,1
20706,20706,161538627333271,Sergio Puglia cittadino portavoce al Senato,2
20707,20707,596163803802777,Міністерство енергетики та вугільної промисловості України,1
20708,20708,151496594943131,Ian Borg,2
20709,20709,134838545567,Newsradio 970 KFBX,0
20710,20710,127344360615074,Zenia Stampe,2
20711,20711,252213828316323,Matt Trace,2
20712,20712,463264573811876,Neil Findlay MSP,2
20713,20713,199419882662,Consulat Général de France à Québec,1
20714,20714,275519442582727,Elbegdorj Tsakhia,2
20715,20715,9213701292,Skyscanner,0
20716,20716,522782377831598,Adail Carneiro,2
20717,20717,1819927734899229,Claudia Beamish,2
20718,20718,1587728231492784,DF Entertainment,0
20719,20719,142427132456114,Billionaire Boys Club Icecream,0
20720,20720,115967785102517,CyberLink,0
20721,20721,882982395047096,Wiko,0
20722,20722,189796969657,U.S. Consulate Belfast,1
20723,20723,54787697857,Senator Ron Wyden,2
20724,20724,1681222418791627,Fundación Sadosky,1
20725,20725,96747056324,Lean Cuisine,0
20726,20726,158521314176199,Embassy of Denmark in Estonia,1
20727,20727,705717002824906,Żony Hollywood,3
20728,20728,292486477507787,Lidl Cyprus,0
20729,20729,598823786835151,Antonio Carlos Biffi,2
20730,20730,519398914740380,Alexander Graf Lambsdorff,2
20731,20731,476232332417195,Covered California,1
20732,20732,403912456334555,David Morris MP,2
20733,20733,591466954208727,Coronation Street on CBC,3
20734,20734,202594577641,Austin Energy Green Building,1
20735,20735,482375515237611,Cuitláhuac García Jiménez,2
20736,20736,184721814908140,Hart of Dixie,3
20737,20737,341611576530,atraveo - la mia casa vacanza,0
20738,20738,51233352942,Carole Poirier,2
20739,20739,897978563613225,Embassy of Canada to Indonesia and Timor-Leste,1
20740,20740,7835151610,Carolyn Maloney,2
20741,20741,6133443836,Beavis and Butt-Head,3
20742,20742,400578453368061,Günter Krings,2
20743,20743,158122851036414,Missouri Treasurer Eric Schmitt,1
20744,20744,1488831318060288,Unión Europea en Argentina,1
20745,20745,184126388301058,Dilek Kolat,2
20746,20746,147571041955075,SVT Melodifestivalen,3
20747,20747,208852542465141,TENA MX,0
20748,20748,111874022173958,NZ Reggae,0
20749,20749,6044183815,Widerøe,0
20750,20750,125472670805257,Delta,0
20751,20751,79007444234,Sears Auto Center,0
20752,20752,376946485751065,Adriana Hernández,2
20753,20753,442385339182363,"New Zealand High Commission, Port Moresby, Papua New Guinea",1
20754,20754,115182578548783,Madhya Pradesh Tourism,1
20755,20755,295953083854112,BlaBlaCar,0
20756,20756,388486738013477,Procuración del Tesoro de la Nación,1
20757,20757,8904757809,Progress,0
20758,20758,177986985585960,NOAA Fisheries Service,1
20759,20759,219537871531305,Philip Dunne,2
20760,20760,115145008540970,Israel no Brasil,1
20761,20761,114034771961735,Balitang Amianan,3
20762,20762,198496956968241,SmokefreeUS,1
20763,20763,546081622191412,Kiyora,0
20764,20764,169873304895,Air Force Materiel Command,1
20765,20765,358594860870978,Polnische Botschaft in Österreich,1
20766,20766,217649245509,Nature | PBS,3
20767,20767,299246686825805,Vanessa Guerra,2
20768,20768,94375636310,House Committee on Energy and Commerce,1
20769,20769,1808923802660184,Consulate General of Japan in New York,1
20770,20770,311426478894426,Air Force NYC,1
20771,20771,176358752382299,Samsung,0
20772,20772,137320929684828,Dharmendra Pradhan,2
20773,20773,313718305320285,U.S. Consulate Almaty,1
20774,20774,128319693909342,Peter Watson MLA,2
20775,20775,318488544865632,Shah Mehmood Qureshi,2
20776,20776,107079819324769,საქართველოს თავდაცვის სამინისტრო / Ministry of Defence of Georgia,1
20777,20777,251996081548643,Jaguar,0
20778,20778,384926558186855,ARD Morgenmagazin,3
20779,20779,408747529491004,Department of Conservation,1
20780,20780,205559556140395,US National Weather Service Flagstaff Arizona,1
20781,20781,102245676477806,Illinois Department of Employment Security - IDES,1
20782,20782,11936918897,easyJet,0
20783,20783,1521016198131058,Magneti Marelli Tech and Racing,0
20784,20784,86398004596,Optus,0
20785,20785,1458159167729014,Vicki Ward MP for Eltham,2
20786,20786,209138899152247,GMA News TV Quick Response Team,3
20787,20787,206712812727673,Tassimo,0
20788,20788,155177087855994,SWIX,0
20789,20789,506449812880618,Patrick Dodson,2
20790,20790,101202796604801,Shameless,3
20791,20791,189030287797638,National Archives Applied Research,1
20792,20792,132897573432711,Jorge Carlos Ramirez Marin,2
20793,20793,174845449334152,Angelo Vanhoni,2
20794,20794,503661766365201,dアプリ&レビュー【NTTドコモ】,0
20795,20795,191865617509772,Microsoft,0
20796,20796,468102806695310,Assistance SFR,0
20797,20797,128440790416,Andrea Wicklein,2
20798,20798,534735043292563,"Sherry Romanado, députée/MP",2
20799,20799,181118631931284,The Walking Dead Norge,3
20800,20800,138450912858692,Inspiration with Keith On Island 102.9 FM,0
20801,20801,191557310868893,Embassy of Finland in Moscow,1
20802,20802,644646392229278,Inside Job TNT,3
20803,20803,1445642119081376,Little Big Shots,3
20804,20804,151745428203419,SNCB Europe,0
20805,20805,82792632902,timi & leslie,0
20806,20806,226077797402540,Bob's Brasil,0
20807,20807,141053099240875,Levan Varshalomidze,2
20808,20808,354304027913644,МУРА,0
20809,20809,133504690023855,Iowa Communications Network,1
20810,20810,22092443056,Starbucks,0
20811,20811,419654778154419,Martin Rosemann,2
20812,20812,325430270881207,SHARK Energy,0
20813,20813,749092721782200,Canada au Brésil,1
20814,20814,165380610190777,Zain Iraq,0
20815,20815,1627220520922559,"Department of Panchayati Raj, Uttarakhand",1
20816,20816,500121550187968,German Consulate General Hong Kong,1
20817,20817,143127839108545,The Celebrity Apprentice Australia,3
20818,20818,175423483336,EPA Water,1
20819,20819,229354250431947,American Express,0
20820,20820,232716627404,陳菊 (花媽) 市長,2
20821,20821,153025375698,עיריית חיפה,1
20822,20822,138520879492565,Bay City Electric Light & Power,1
20823,20823,120993754639830,56th Army Band,1
20824,20824,125845680811480,Lee Hsien Loong,2
20825,20825,260926997261786,Aprendiz,3
20826,20826,790145691016797,Andrew Robb AO MP,2
20827,20827,1456516717932002,NATO Strategic Communications Centre of Excellence,1
20828,20828,378584562192977,José de Filippi,2
20829,20829,145552542133736,Courtyard,0
20830,20830,374891576572,WD,0
20831,20831,180636615321511,Xerox,0
20832,20832,123154084457964,Prawo Agaty TVN,3
20833,20833,123757574323453,Uncle Tobys,0
20834,20834,172775562735103,GSA Schedules,1
20835,20835,12057410817,Wego,0
20836,20836,128497919916,Tony Pua,2
20837,20837,374003772805719,Simon Curtis - Campaigning for Labor in La Trobe,2
20838,20838,404652746337806,NSW SES - Marrickville Unit,1
20839,20839,242908722490903,Volkswagen,0
20840,20840,204523789610530,Clas Ohlson Suomi,0
20841,20841,383981165014564,Zeca do PT,2
20842,20842,272943212719653,Gretchen Whitmer,2
20843,20843,103358809697830,Starbucks Česká republika,0
20844,20844,110642982440,USAID/Office of Transition Initiatives,1
20845,20845,102331423205298,BBC The Voice UK,3
20846,20846,106174219415088,ITV Calendar,3
20847,20847,388707511336200,USAID Ethiopia,1
20848,20848,223382044339765,Lindbergh Farias,2
20849,20849,188855364632680,REVOLVEclothing en Español,0
20850,20850,425655364218427,John McCrostie for District 16,2
20851,20851,167985906708029,"Peter Tomaschko, MdL",2
20852,20852,127973953939381,BAC Credomatic,0
20853,20853,468734423199298,Pablo A. González León,2
20854,20854,341051066084935,Programa Silvio Santos,3
20855,20855,1422548578008332,Backpackers,3
20856,20856,140302859375255,Tampa Police Department,1
20857,20857,465750076812877,Susann Rüthrich SPD,2
20858,20858,507881439227471,MAPFRE,0
20859,20859,318854008139349,David Christopherson,2
20860,20860,286798894722646,Tengo Talento Mucho Talento,3
20861,20861,1141588799254103,Ambasada României la Havana,1
20862,20862,389125434502747,Andrew Powell,2
20863,20863,17137790558,REAL CALIFORNIA MILK,0
20864,20864,227757017263715,Maryland Department of Aging,1
20865,20865,81821560422,ExpertSuomi,0
20866,20866,1425049301151339,Yvonne Gebauer,2
20867,20867,129404550442607,Mundo Fini,0
20868,20868,45496659568,Choice Hotels,0
20869,20869,141434925870707,C&A,0
20870,20870,591514164260468,Dreyer's Hong Kong,0
20871,20871,208556392509047,AllModern,0
20872,20872,357819697659156,"Ministry of Tourism, Government of India",1
20873,20873,893098344115835,Flynder,0
20874,20874,199914450054782,Parco Archeologico di Ostia Antica Mibact,1
20875,20875,120000351366783,Hawaii Five-0,3
20876,20876,274117792689792,Senator Claire Moore,2
20877,20877,1420230621589121,Paul Ospital,2
20878,20878,1832404733652611,Þýska sendiráðið - Deutsche Botschaft in Reykjavik,1
20879,20879,172037736164997,Israel in Houston,1
20880,20880,127396114001543,El Icanh,1
20881,20881,439477379460746,Lazada Super Moms,0
20882,20882,1440408039583372,Toonami,3
20883,20883,407109129399950,吳宜臻,2
20884,20884,165513480171153,SavoyNestle,0
20885,20885,417528315113106,Fiorella Molinelli,2
20886,20886,153293268068291,Sun Tracker Boats,0
20887,20887,115795798453909,101 East - Al Jazeera,3
20888,20888,94145343128,Jean-Claude Juncker,2
20889,20889,998610450211794,Making History,3
20890,20890,1420209928262255,Joe McHugh TD,2
20891,20891,207384539426462,Banco Tucumán,0
20892,20892,280936771231,West Point - The U.S. Military Academy,1
20893,20893,298281173642913,GT Bicycles,0
20894,20894,154468004589222,The Dan Patrick Show,3
20895,20895,461298547224238,JW Marriott,0
20896,20896,29290196657,City Sports,0
20897,20897,131559640264370,Zuhause im Glück,3
20898,20898,258911824226249,Pedro Joaquín Coldwell,2
20899,20899,515838895124157,Reign,3
20900,20900,152089861633954,Whodunnit?,3
20901,20901,314375990976,KLM Hungary,0
20902,20902,289411781095109,SPMulheres,1
20903,20903,103329319714081,City of Seattle Government,1
20904,20904,147622675410632,Teavana Middle East,0
20905,20905,1855886164684491,NYPD 77th Precinct,1
20906,20906,346268925423309,SportsCenter ESPN,3
20907,20907,449211941872123,Laerte Bessa,2
20908,20908,25388853198,BLOB,3
20909,20909,28931248761,City of Boulder Colorado Government,1
20910,20910,520708567985881,Sam Rainsy,2
20911,20911,156316434427610,US National Weather Service California Nevada River Forecast Center,1
20912,20912,106892092698333,A.S.O. (Amaury Sport Organisation),0
20913,20913,179773505382352,Committee on House Administration,1
20914,20914,114266221965026,Elisabetta Gardini,2
20915,20915,1510128472551140,Blacklist France,3
20916,20916,103978335526,G-Sport/G-MAX - Mest Sport for Pengene,0
20917,20917,300835598054,kathy ireland Worldwide,0
20918,20918,258161310887656,CTV Morning Live - Saskatoon,3
20919,20919,498795866877676,NSW SES Lithgow Unit,1
20920,20920,10674237167,Fox News Sunday,3
20921,20921,665544580263664,Thomas Drozda,2
20922,20922,139643907825,U.S. Army Warrior Care and Transition,1
20923,20923,258436810927867,Vikings,3
20924,20924,190580284321536,Israel en Español,1
20925,20925,1679805302238979,Nawal Ben Hamou,2
20926,20926,255685791248132,T.C. Wellington Büyükelçiliği,1
20927,20927,173144229408518,RENIECPERU,1
20928,20928,75702136583,"City of St. Louis Park, Minnesota - Government",1
20929,20929,106668158729,Durex,0
20930,20930,147232855289611,All Army Sports,1
20931,20931,717345385017114,Délégation permanente de la France auprès de l'UNESCO,1
20932,20932,423898000977691,Consulado General del Perú en Miami,1
20933,20933,78136733468,Nuestra Belleza Latina,3
20934,20934,81446825757,NCIS: Los Angeles,3
20935,20935,124282324250399,Klaas Dijkhoff,2
20936,20936,511048452337445,Shopbop,0
20937,20937,123855294295846,Royal Australian Navy,1
20938,20938,25539112747,Fort Bliss MWR,1
20939,20939,230657246949164,Fini's Feinstes,0
20940,20940,1540868436142045,Australia in Timor-Leste,1
20941,20941,554291534622512,Miguel Barbosa Huerta,2
20942,20942,217139118403377,Thyra Frank,2
20943,20943,772753932807992,Chico Leite,2
20944,20944,246069718841,Senator Marc Pacheco,2
20945,20945,133111541562,Texas Mix 105.3/ 94.9 FM,0
20946,20946,453889194716991,Illinois Medical District,1
20947,20947,93535661889,TV3 televizija,0
20948,20948,521065204608834,Margarete Bause,2
20949,20949,126065704103748,Wheel of Fortune,3
20950,20950,6713503557,Borys Wrzesnewskyj,2
20951,20951,139532709457735,Stewart-Hunter Soldier for Life - Transition Assistance Program,1
20952,20952,138031616225097,Antonio Palmieri,2
20953,20953,198708031310,Bedfordshire Police,1
20954,20954,139381706125135,Dzień Dobry TVN,3
20955,20955,183339598409554,Dickinson's Real Deal,3
20956,20956,404195726258005,ISU Vrancea,1
20957,20957,193698597433175,Rhoda Grant,2
20958,20958,179834065383256,Balon Dividido ESPN,3
20959,20959,217045681754767,Kementerian Pemberdayaan Perempuan dan Perlindungan Anak,1
20960,20960,11465191261,JPMorgan Chase & Co.,0
20961,20961,540297149345630,True Detective,3
20962,20962,109893636752,Gulf Shores Fire Rescue,1
20963,20963,67127603042,BRAQUO,3
20964,20964,858421787553638,譚文豪 Jeremy Tam,2
20965,20965,375372479804,港都983 BEST RADIO,0
20966,20966,195642390474608,Chandler Police Department,1
20967,20967,26225930097,"Visit Queensland, Australia",0
20968,20968,365814017911,Auguri Productions,0
20969,20969,200174920003450,US National Weather Service Pocatello Idaho,1
20970,20970,128950290607996,"Ministerio de Educación, Cultura y Deporte",1
20971,20971,114872485212038,Great Day Houston,3
20972,20972,272364586266504,Netherlands Representative Office in Ramallah,1
20973,20973,256548284460937,Ford Guatemala,0
20974,20974,75813744534,Transavia,0
20975,20975,305479633137559,Illinois Comptroller,1
20976,20976,105500249485209,Puerto Rico National Guard,1
20977,20977,144777127919,ABC7 Weather,3
